item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
908,363,9,4,30.62,
909,364,19,4,422.12,0.2
910,365,57,3,271.78,0.2
911,366,6,2,533.58,0.1
912,367,20,4,587.45,0.1
913,367,26,1,723.84,0.2
914,367,57,4,243.14,0.0
915,368,51,4,173.6,0.0
916,368,26,3,769.44,0.15
917,368,24,4,243.78,0.15
918,369,20,3,538.82,0.0
919,370,56,2,347.26,0.05
920,371,21,5,707.77,0.2
921,371,40,5,635.27,0.2
922,372,17,2,155.58,0.0
923,372,9,2,30.68,0.15
924,372,42,2,489.07,0.1
925,373,40,5,711.37,
926,374,13,1,20.38,0.1
927,374,60,1,364.7,0.2
928,375,60,4,386.51,0.05
929,375,22,3,585.74,
930,376,29,2,222.87,0.2
931,377,32,5,427.41,0.15
932,377,23,5,484.49,0.1
933,377,24,3,246.88,
934,377,31,2,185.98,0.05
935,378,22,2,533.82,
936,378,30,3,91.93,0.2
937,378,7,3,207.71,0.15
938,379,38,5,215.14,0.2
939,380,27,4,739.45,0.0
940,381,51,2,177.71,0.1
941,381,13,5,21.32,0.1
942,381,56,2,395.69,
943,381,32,4,407.85,0.15
944,382,54,2,280.72,0.15
945,383,15,1,167.23,
946,383,27,1,660.41,
947,383,5,4,737.74,0.05
948,384,47,4,367.01,0.0
949,385,34,1,757.17,0.05
950,385,45,2,387.83,0.15
951,386,19,1,370.24,
952,386,23,2,493.99,
953,386,44,2,766.15,0.1
954,387,18,3,655.92,0.05
955,387,32,4,410.16,0.2
956,387,49,5,315.25,0.15
957,388,3,5,582.25,0.15
958,388,1,1,699.32,0.1
959,388,26,5,771.15,
960,388,15,4,146.14,0.2
961,389,60,2,364.69,0.0
962,389,7,1,224.65,0.0
963,390,57,5,241.77,0.0
964,390,25,4,377.01,0.05
965,390,48,2,507.1,
966,391,29,3,227.39,0.15
967,391,17,4,160.46,0.1
968,391,43,5,252.17,0.1
969,392,19,4,375.04,0.15
970,392,22,1,518.93,0.2
971,393,47,1,359.34,0.05
972,393,46,4,600.28,0.05
973,393,13,3,20.01,0.1
974,394,40,5,690.82,0.15
975,394,29,4,221.91,
976,395,43,4,244.01,
977,395,27,2,735.04,
978,395,59,4,725.91,0.05
979,395,39,3,169.56,0.0
980,396,14,4,261.71,
981,396,10,2,671.18,0.05
982,396,3,3,560.37,0.2
983,396,15,3,145.54,0.15
984,397,9,5,28.77,0.15
985,397,31,1,179.35,0.1
986,398,25,5,360.96,0.1
987,398,17,3,144.41,0.15
988,398,1,1,701.25,
989,398,35,4,486.65,0.1
990,399,33,2,634.07,0.2
991,399,52,2,70.05,0.0
992,400,5,3,703.14,0.05
993,401,51,1,170.5,0.1
994,401,22,3,540.21,0.1
995,402,29,2,214.01,
996,402,19,2,403.96,0.1
997,402,30,4,101.79,0.05
998,403,32,2,424.29,0.0
999,403,60,4,365.56,0.0
1000,404,38,4,197.72,0.15
1001,404,43,1,255.96,0.1
1002,404,29,1,205.68,0.05
1003,404,18,3,627.69,0.15
1004,405,26,1,773.66,0.1
1005,406,55,5,544.82,0.2
1006,406,38,5,213.47,0.15
1007,406,34,5,758.48,0.15
1008,407,9,5,27.22,0.2
1009,407,46,5,591.18,0.1
1010,407,13,5,22.17,
1011,407,8,1,197.65,0.2
1012,408,34,2,768.47,0.05
1013,409,44,4,778.36,0.1
1014,409,19,4,402.61,0.2
1015,409,17,4,147.44,0.0
1016,410,44,3,798.42,
1017,410,35,4,458.72,0.15
1018,410,32,3,428.86,0.15
1019,411,20,3,550.95,0.1
1020,411,38,5,200.1,
1021,411,26,4,729.56,
1022,412,40,3,659.17,
1023,412,7,2,223.81,0.15
1024,413,36,1,610.77,0.05
1025,413,12,1,122.39,0.05
1026,413,13,3,22.86,0.1
1027,413,56,4,347.42,0.05
1028,414,11,4,138.02,0.0
1029,415,35,2,532.75,
1030,415,58,4,107.04,0.0
1031,415,45,1,361.61,0.0
1032,416,19,5,402.08,0.05
1033,417,31,4,192.94,0.05
1034,417,54,3,265.11,0.15
1035,417,44,4,769.13,0.1
1036,418,50,1,334.64,0.1
1037,419,16,2,468.49,0.1
1038,420,31,2,174.39,0.2
1039,420,53,5,303.83,0.15
1040,421,14,1,253.59,0.0
1041,421,6,5,479.02,0.1
1042,422,27,5,710.31,
1043,422,24,5,274.03,0.05
1044,423,40,4,730.39,0.05
1045,423,43,1,252.41,0.2
1046,423,38,4,216.52,
1047,423,52,3,66.68,0.15
1048,424,55,3,492.44,
1049,424,30,5,102.57,0.2
1050,425,32,3,423.29,0.05
1051,425,34,4,762.67,0.2
1052,426,8,2,180.1,0.15
1053,426,24,2,261.65,0.0
1054,426,42,3,438.96,
1055,427,20,3,527.62,0.05
1056,427,32,3,445.08,0.0
1057,427,31,2,187.07,0.1
1058,427,52,2,71.25,0.15
1059,428,46,5,579.09,
1060,428,12,5,125.94,
1061,428,29,1,221.6,0.1
1062,429,32,1,406.19,0.0
1063,429,13,5,22.98,0.05
1064,429,50,3,360.44,0.05
1065,430,53,5,294.74,0.05
1066,431,47,2,359.65,0.2
1067,431,12,1,119.21,0.15
1068,431,32,5,451.91,0.15
1069,431,10,1,657.25,0.1
1070,432,31,1,171.48,0.05
1071,432,39,4,169.92,0.0
1072,432,31,3,198.32,0.2
1073,433,56,1,352.03,0.1
1074,433,31,4,192.66,
1075,433,38,5,212.31,
1076,434,15,4,168.03,
1077,435,5,3,728.9,0.0
1078,436,53,1,296.37,0.0
1079,436,40,3,658.91,0.2
1080,436,10,5,601.59,
1081,436,45,2,389.09,0.0
1082,437,51,4,169.96,0.15
1083,437,19,4,373.29,0.1
1084,438,52,5,72.73,0.0
1085,438,26,4,819.88,0.05
1086,439,29,1,209.61,
1087,439,38,2,208.5,0.1
1088,439,9,1,28.07,0.15
1089,440,30,1,104.93,
1090,440,54,4,274.24,0.15
1091,440,34,5,772.11,0.0
1092,441,55,1,494.22,0.2
1093,441,31,2,193.83,0.2
1094,442,34,1,821.54,0.1
1095,442,44,3,700.26,0.2
1096,442,4,3,595.78,0.15
1097,442,24,1,258.59,0.1
1098,443,6,3,494.55,0.05
1099,443,46,4,565.95,0.05
1100,443,14,3,287.42,0.15
1101,443,29,3,209.25,0.15
1102,444,51,1,175.71,0.05
1103,444,50,1,371.13,0.1
1104,445,23,1,553.07,0.1
1105,445,9,4,29.24,0.05
1106,446,30,3,101.57,0.2
1107,446,22,2,539.6,
1108,446,24,5,272.78,
1109,446,52,1,70.11,0.0
1110,447,8,2,183.32,
1111,448,54,1,259.21,0.15
1112,448,55,4,484.68,0.0
1113,448,45,1,368.93,0.1
1114,449,11,2,144.49,0.2
1115,450,25,1,360.58,0.2
1116,450,43,3,248.89,0.05
1117,451,35,3,502.66,0.05
1118,451,37,5,65.65,0.05
1119,451,60,2,354.07,
1120,451,53,2,306.25,0.15
1121,452,10,3,628.03,0.2
1122,453,33,1,611.56,0.0
1123,454,13,2,21.06,
1124,454,22,1,518.39,
1125,455,42,4,504.72,
1126,455,39,2,170.94,0.2
1127,455,7,5,216.48,0.1
1128,455,28,2,294.21,0.15
1129,456,4,1,669.68,
1130,457,37,2,63.51,
1131,457,34,3,759.5,0.0
1132,458,57,5,264.79,0.1
1133,458,2,1,45.85,0.0
1134,458,4,4,649.54,
1135,458,45,4,358.55,
1136,459,2,5,45.86,0.1
1137,459,60,3,364.1,0.1
1138,459,46,3,578.26,0.15
1139,459,22,5,519.38,0.15
1140,460,22,3,566.78,0.2
1141,460,32,4,431.89,
1142,460,11,2,153.6,
1143,461,11,4,145.21,0.0
1144,461,31,2,194.4,0.15
1145,461,49,3,284.84,
1146,461,60,3,342.98,
1147,462,36,5,647.06,0.1
1148,462,38,3,195.66,0.1
1149,462,50,5,372.08,
1150,462,38,3,210.02,
1151,463,40,2,715.06,0.0
1152,463,11,2,156.97,
1153,463,13,5,20.89,0.15
1154,464,1,4,651.48,0.15
1155,464,40,4,732.39,
1156,464,31,4,177.11,0.0
1157,464,27,3,711.31,0.05
1158,465,29,4,215.08,0.1
1159,465,3,2,503.41,0.15
1160,465,8,4,185.34,0.0
1161,465,12,3,119.7,0.0
1162,466,60,5,348.57,0.05
1163,466,33,5,616.72,0.0
1164,466,22,5,528.17,0.2
1165,466,10,1,600.81,
1166,467,2,4,41.82,
1167,467,5,2,725.43,0.15
1168,467,44,5,729.72,0.0
1169,468,60,2,386.54,
1170,468,25,1,376.2,0.0
1171,468,45,5,368.29,0.05
1172,469,34,1,775.54,0.2
1173,469,44,3,729.33,0.15
1174,470,50,5,332.03,0.2
1175,471,37,3,66.3,0.15
1176,471,24,1,248.22,0.15
1177,472,60,1,370.31,
1178,472,45,3,370.83,0.15
1179,473,40,2,709.78,
1180,473,23,4,494.98,
1181,474,20,4,613.25,
1182,475,39,3,170.64,0.2
1183,475,53,4,291.52,
1184,476,25,4,344.21,
1185,476,21,4,711.21,
1186,476,54,1,257.87,0.15
1187,477,21,3,658.29,0.0
1188,477,46,4,573.0,0.1
1189,477,19,5,405.0,0.15
1190,478,38,3,219.82,0.15
1191,479,19,2,401.42,
1192,480,60,5,352.9,0.05
1193,480,12,5,132.31,0.2
1194,481,35,2,497.98,0.15
1195,481,12,2,114.15,0.2
1196,481,21,5,691.81,0.05
1197,481,40,5,725.01,0.2
1198,482,38,5,196.34,
1199,483,10,3,615.78,0.15
1200,483,29,1,226.32,
1201,483,18,2,597.96,0.2
1202,484,3,1,517.93,0.2
1203,484,38,1,210.69,0.2
1204,484,55,1,502.41,0.2
1205,485,16,3,453.57,0.1
1206,485,9,5,28.2,
1207,485,53,1,318.22,
1208,486,6,1,474.08,
1209,486,55,2,548.46,0.2
1210,487,56,4,381.22,0.15
1211,487,44,5,773.58,0.0
1212,487,21,3,646.2,0.05
1213,488,37,3,61.28,0.0
1214,489,32,2,412.41,0.05
1215,489,19,4,408.12,
1216,489,53,2,286.64,0.1
1217,489,57,2,277.49,0.2
1218,490,48,2,537.14,0.0
1219,491,14,4,253.55,0.05
1220,491,37,2,69.66,0.05
1221,491,60,5,384.19,0.0
1222,492,7,5,195.36,
1223,492,30,1,99.73,0.05
1224,492,14,2,272.15,0.0
1225,492,29,2,216.66,
1226,493,29,2,206.94,0.0
1227,493,15,2,163.3,0.2
1228,493,56,5,389.28,0.05
1229,494,17,1,149.88,0.1
1230,495,10,1,628.86,0.1
1231,495,59,1,725.43,0.05
1232,495,29,3,214.89,0.2
1233,495,41,3,43.09,0.0
1234,496,19,1,386.88,0.15
1235,496,13,1,21.22,0.0
1236,496,25,5,346.82,
1237,496,12,3,115.12,0.2
1238,497,10,5,636.94,0.05
1239,497,35,4,468.26,0.0
1240,497,3,3,506.08,0.1
1241,498,42,5,486.25,
1242,498,13,1,22.35,0.1
1243,498,41,5,42.46,
1244,499,16,2,463.54,0.1
1245,500,32,3,459.24,0.15
1246,500,10,1,610.57,0.2
1247,500,37,1,64.57,
1248,501,2,3,41.84,0.2
1249,501,50,4,343.5,0.05
1250,501,18,5,607.8,
1251,502,56,5,356.83,0.2
1252,502,14,4,257.9,
1253,502,24,3,250.53,0.15
1254,503,47,4,385.77,0.05
1255,503,13,2,22.72,
1256,504,25,4,362.2,0.1
1257,505,33,2,627.32,
1258,506,45,4,350.67,0.0
1259,506,7,5,195.67,0.15
1260,506,55,3,527.9,0.0
1261,507,55,5,503.06,
1262,508,59,2,689.8,
1263,508,39,1,171.15,0.2
1264,508,20,1,550.73,0.2
1265,508,4,5,683.11,0.0
1266,509,25,2,385.28,0.1
1267,510,7,3,195.47,0.0
1268,510,23,4,529.31,0.2
1269,510,7,1,205.72,0.0
1270,511,4,2,682.26,0.0
1271,511,33,3,688.34,0.2
1272,512,52,2,66.02,0.0
1273,512,58,5,116.13,0.15
1274,512,58,4,113.21,0.05
1275,512,13,3,20.04,0.1
1276,513,54,5,275.49,0.0
1277,513,20,2,598.53,0.1
1278,513,59,2,677.26,0.15
1279,514,7,4,214.36,
1280,515,56,2,356.35,0.05
1281,515,30,4,99.8,0.05
1282,515,11,3,137.74,0.0
1283,515,1,4,706.76,0.05
1284,516,48,1,547.16,0.2
1285,516,53,3,299.45,0.15
1286,516,28,5,274.34,0.05
1287,516,52,1,70.97,0.0
1288,517,11,1,155.25,
1289,518,19,1,391.76,
1290,519,10,5,645.58,0.15
1291,520,60,1,384.41,0.1
1292,521,6,3,495.32,
1293,522,19,5,404.1,
1294,522,37,5,66.69,0.2
1295,522,60,3,356.53,0.15
1296,522,56,4,374.81,0.0
1297,523,56,1,351.23,0.0
1298,523,53,2,308.2,0.2
1299,524,50,1,331.48,
1300,524,2,2,45.46,
1301,524,60,1,357.62,0.1
1302,525,54,3,271.13,
1303,525,14,2,260.54,
1304,526,21,1,663.05,0.0
1305,526,16,4,428.56,0.05
1306,526,8,1,199.73,0.05
1307,527,57,2,247.42,0.15
1308,527,22,2,540.98,0.2
1309,527,10,2,647.35,0.2
1310,527,9,1,28.84,0.0
1311,528,40,5,720.22,0.15
1312,528,28,1,296.86,0.15
1313,528,47,4,366.96,0.15
1314,529,24,2,271.94,0.2
1315,529,23,4,551.31,0.0
1316,529,39,5,162.47,0.1
1317,529,34,5,815.75,0.05
1318,530,11,4,148.95,0.2
1319,530,34,1,722.93,0.2
1320,530,52,3,72.95,
1321,530,4,5,632.95,0.1
1322,531,25,1,366.7,0.05
1323,531,40,2,670.7,0.2
1324,532,58,4,111.86,0.05
1325,532,45,3,365.78,0.2
1326,532,51,3,169.44,0.05
1327,532,16,2,472.58,
1328,533,31,2,185.97,0.15
1329,533,9,3,29.3,0.2
1330,533,41,3,41.89,0.05
1331,533,39,2,148.22,
1332,534,37,4,64.26,
1333,534,2,2,44.59,
1334,535,28,3,294.13,0.05
1335,536,43,4,245.45,0.15
1336,537,48,5,508.77,0.2
1337,537,16,5,478.55,0.05
1338,537,41,4,43.2,
1339,538,8,1,196.35,0.05
1340,538,1,1,656.51,0.2
1341,538,49,5,313.25,0.2
1342,539,44,5,747.12,0.05
1343,539,7,4,212.53,0.0
1344,539,31,5,173.44,0.15
1345,539,13,2,22.81,0.05
1346,540,30,2,94.59,
1347,540,1,2,728.34,0.1
1348,540,31,3,194.5,0.0
1349,541,27,1,688.0,
1350,542,37,1,69.45,0.15
1351,542,13,4,21.31,0.05
1352,543,22,5,531.74,
1353,543,17,2,159.15,0.0
1354,543,51,3,178.18,0.0
1355,543,31,5,186.23,0.1
1356,544,42,5,448.1,0.1
1357,544,26,2,770.66,
1358,545,29,3,211.85,0.05
1359,545,34,4,751.46,0.0
1360,545,33,5,610.21,0.1
1361,545,25,3,355.34,0.2
1362,546,41,5,37.95,
1363,546,57,2,266.27,
1364,547,33,3,700.84,0.05
1365,547,31,5,182.26,0.15
1366,547,1,1,674.07,0.1
1367,548,19,1,418.78,0.1
1368,548,35,4,494.43,0.1
1369,548,29,5,211.26,0.2
1370,549,47,3,362.46,0.15
1371,549,13,4,20.09,0.1
1372,549,43,2,254.8,0.0
1373,549,55,5,545.24,0.2
1374,550,59,2,741.75,0.2
1375,550,22,3,521.59,0.15
1376,550,13,3,22.8,0.05
1377,550,34,1,761.98,0.2
1378,551,15,2,165.3,0.2
1379,552,16,1,433.81,0.1
1380,553,28,5,310.27,0.2
1381,553,36,5,583.73,0.0
1382,554,59,1,713.57,0.1
1383,554,49,2,289.23,0.2
1384,555,2,4,43.03,0.1
1385,556,37,2,65.66,0.05
1386,557,17,5,157.52,0.1
1387,557,15,5,146.38,0.2
1388,558,59,4,778.74,0.05
1389,558,20,4,595.31,0.1
1390,558,48,2,502.04,0.2
1391,559,23,4,541.39,0.15
1392,559,14,5,268.5,0.15
1393,560,17,1,157.96,0.1
1394,560,46,4,569.79,0.05
1395,561,29,4,219.81,0.15
1396,561,48,1,535.65,0.05
1397,561,34,4,810.14,0.15
1398,561,59,4,702.28,0.2
1399,562,48,2,473.2,0.1
1400,562,51,5,191.17,0.1
1401,562,11,2,147.61,0.0
1402,562,8,1,180.05,0.05
1403,563,46,3,568.95,0.1
1404,563,22,3,572.38,0.2
1405,564,28,1,297.74,0.15
1406,564,35,2,493.22,0.0
1407,564,32,3,424.81,0.05
1408,565,16,5,445.76,0.0
1409,565,43,1,232.25,
1410,566,30,3,93.38,0.05
1411,566,23,4,528.29,
1412,567,18,3,592.14,0.15
1413,567,32,2,402.6,0.1
1414,568,60,2,388.13,0.0
1415,568,31,5,180.97,0.05
1416,568,59,3,720.5,0.1
1417,569,25,5,334.05,
1418,570,42,3,456.8,0.2
1419,570,16,3,460.3,0.1
1420,570,57,3,254.38,0.0
1421,570,25,2,378.24,0.05
1422,571,33,3,677.56,0.1
1423,571,36,2,649.58,0.0
1424,571,21,1,656.0,0.1
1425,571,48,5,514.01,0.2
1426,572,55,5,534.01,0.0
1427,572,27,5,738.14,
1428,573,48,3,527.71,0.15
1429,573,45,3,398.97,0.0
1430,574,51,1,184.31,0.2
1431,574,55,4,542.55,0.1
1432,574,47,2,390.75,0.0
1433,575,34,3,738.86,0.05
1434,575,44,1,741.95,
1435,575,30,3,103.17,0.1
1436,576,56,2,348.25,0.05
1437,577,45,1,392.58,0.05
1438,577,21,2,732.23,0.15
1439,577,47,2,353.75,0.05
1440,577,13,5,21.69,0.1
1441,578,28,5,306.28,
1442,578,46,1,621.01,0.0
1443,578,15,5,158.04,
1444,578,17,2,148.44,0.05
1445,579,40,1,708.31,0.2
1446,580,20,5,600.98,0.05
1447,580,37,5,61.18,0.2
1448,580,47,5,363.46,0.2
1449,581,48,1,485.29,0.05
1450,581,33,5,663.78,0.2
1451,582,21,5,644.33,0.0
1452,583,42,1,481.32,0.05
1453,584,18,1,610.02,0.0
1454,584,15,1,162.6,0.1
1455,585,58,3,104.99,0.2
1456,585,44,3,751.11,0.2
1457,585,13,4,20.15,0.1
1458,585,59,2,765.87,0.2
1459,586,41,1,42.92,0.2
1460,586,60,4,362.15,0.2
1461,586,37,5,67.51,0.0
1462,587,12,5,128.08,0.0
1463,587,32,3,406.85,
1464,588,21,5,676.76,0.1
1465,588,24,1,274.61,0.1
1466,589,29,1,212.52,
1467,589,34,4,825.47,0.15
1468,589,36,4,645.54,0.05
1469,589,17,3,164.02,0.2
1470,590,3,5,516.41,0.05
1471,590,56,2,344.19,0.2
1472,590,44,3,760.35,0.15
1473,591,42,2,499.77,0.05
1474,591,45,4,362.63,
1475,591,58,2,108.36,0.1
1476,591,52,3,63.43,
1477,592,25,5,376.27,0.1
1478,593,8,1,185.84,0.15
1479,593,24,2,253.33,
1480,594,54,5,282.84,
1481,594,6,1,514.07,
1482,595,37,1,62.52,0.15
1483,595,8,1,190.34,
1484,595,13,3,21.8,0.2
1485,595,47,5,392.9,0.0
1486,596,55,2,533.25,0.2
1487,596,39,5,151.17,0.0
1488,596,18,5,625.73,0.0
1489,597,34,4,762.1,
1490,597,59,3,743.12,0.0
1491,597,25,1,348.98,0.2
1492,597,41,4,40.67,0.1
1493,598,59,4,744.89,
1494,598,12,1,127.5,0.05
1495,598,50,2,361.58,0.2
1496,599,48,2,518.99,0.05
1497,599,42,1,462.28,
1498,599,57,4,244.41,0.15
1499,599,52,3,70.86,0.15
1500,600,56,3,371.49,0.15
1501,601,13,1,21.37,
1502,601,49,4,311.46,0.05
1503,601,42,5,495.54,
1504,601,60,5,347.65,0.15
1505,602,56,1,351.54,0.15
1506,602,8,4,181.94,0.05
1507,603,43,4,245.17,0.05
1508,603,48,3,540.82,
1509,603,35,2,515.15,0.1
1510,604,17,2,154.27,0.05
1511,605,37,2,67.72,0.1
1512,605,56,4,346.84,0.15
1513,605,19,2,424.15,
1514,605,31,1,170.98,0.0
1515,606,35,4,522.03,
1516,606,29,4,226.62,0.15
1517,606,43,3,238.41,0.05
1518,606,11,2,154.37,
1519,607,46,5,597.78,0.1
1520,607,53,1,315.38,0.05
1521,607,15,5,156.89,
1522,607,32,1,428.75,0.2
1523,608,51,4,186.27,
1524,608,38,5,219.06,0.05
1525,608,9,1,29.32,0.15
1526,609,18,2,571.51,
1527,609,38,2,199.77,
1528,609,32,4,460.22,0.2
1529,610,40,1,653.94,
1530,610,13,3,20.22,0.15
1531,610,56,3,374.15,0.2
1532,610,60,4,393.23,0.2
1533,611,59,5,738.54,
1534,611,60,2,367.75,
1535,612,26,1,748.65,
1536,613,48,4,517.54,0.2
1537,613,2,1,46.25,0.1
1538,614,32,5,457.95,0.15
1539,614,26,2,776.45,0.15
1540,614,9,5,27.71,0.2
1541,615,20,2,547.4,0.0
1542,615,9,4,29.39,
1543,615,7,4,202.19,0.2
1544,616,29,4,222.26,0.1
1545,616,20,1,551.35,0.15
1546,617,41,2,44.06,0.2
1547,617,55,4,492.9,
1548,618,17,4,153.1,0.1
1549,618,55,5,526.85,0.2
1550,618,54,2,277.64,0.15
1551,618,26,2,829.79,
1552,619,39,2,154.1,0.05
1553,619,3,4,531.55,0.15
1554,620,9,3,29.22,0.2
1555,620,20,4,612.75,
1556,620,46,4,584.1,0.0
1557,621,13,5,20.05,0.2
1558,621,55,3,533.75,0.0
1559,621,34,5,749.53,0.1
1560,622,44,4,763.9,
1561,623,56,5,355.61,0.05
1562,624,40,1,693.94,0.15
1563,624,51,5,167.27,
1564,624,60,2,358.12,0.05
1565,624,33,1,652.46,0.15
1566,625,10,5,631.88,
1567,625,50,2,328.07,0.0
1568,625,39,3,160.25,0.0
1569,626,19,5,402.18,0.0
1570,626,8,5,195.7,0.1
1571,626,35,2,513.0,0.2
1572,626,56,3,352.19,0.2
1573,627,53,1,328.45,0.1
1574,628,13,4,22.48,
1575,628,40,4,679.58,0.2
1576,629,7,4,212.22,
1577,629,12,2,114.44,0.2
1578,629,26,5,795.73,
1579,629,37,1,70.37,0.15
1580,630,3,4,545.9,
1581,630,46,2,613.2,0.05
1582,630,44,1,759.32,0.0
1583,631,32,5,403.9,0.15
1584,631,22,4,526.74,
1585,631,45,2,383.28,0.05
1586,631,49,3,295.14,0.1
1587,632,9,4,29.94,0.1
1588,632,57,2,273.9,0.15
1589,632,26,1,820.16,
1590,633,40,3,723.55,0.05
1591,633,49,5,291.75,
1592,634,26,3,758.6,0.2
1593,635,14,5,261.14,
1594,635,58,4,108.3,0.1
1595,636,56,4,365.24,0.15
1596,636,50,4,326.57,0.05
1597,637,56,3,339.76,0.2
1598,637,42,1,496.25,
1599,638,29,3,230.01,0.2
1600,638,34,4,802.53,0.0
1601,639,51,4,176.41,0.15
1602,639,28,2,303.59,0.0
1603,639,4,2,654.59,
1604,639,41,2,42.48,0.15
1605,640,48,3,470.02,0.1
1606,641,38,3,190.21,
1607,641,28,5,300.78,0.0
1608,642,22,3,512.07,0.1
1609,643,55,4,520.49,0.05
1610,643,6,5,503.73,0.0
1611,644,47,3,392.78,0.1
1612,644,54,3,259.32,0.0
1613,645,32,1,399.75,0.05
1614,645,53,1,314.16,
1615,645,11,3,140.64,0.2
1616,645,26,5,784.76,0.0
1617,646,49,4,318.66,0.05
1618,646,37,2,63.2,0.15
1619,646,38,5,211.6,0.05
1620,647,35,4,467.7,0.0
1621,648,31,3,178.53,0.1
1622,649,25,1,362.34,0.2
1623,649,42,3,504.13,
1624,649,41,3,37.93,0.15
1625,649,6,4,477.59,0.15
1626,650,34,5,809.25,0.1
1627,651,60,1,359.55,0.15
1628,651,54,1,278.68,
1629,651,7,4,194.56,0.05
1630,651,59,5,681.5,0.1
1631,652,46,1,593.07,
1632,652,26,2,790.11,0.15
1633,653,37,1,65.14,0.1
1634,654,47,5,357.08,0.1
1635,654,51,1,186.21,0.1
1636,654,15,4,147.98,0.0
1637,655,49,3,300.21,0.15
1638,655,12,4,129.71,
1639,655,55,3,484.09,
1640,655,46,1,553.78,0.15
1641,656,6,1,483.2,0.15
1642,656,27,3,642.38,0.1
1643,656,6,1,528.57,0.1
1644,656,28,4,281.41,0.2
1645,657,11,5,143.16,0.1
1646,657,1,3,646.2,
1647,657,59,4,731.42,0.0
1648,657,9,2,30.05,0.05
1649,658,30,5,97.05,0.15
1650,658,6,2,527.88,0.2
1651,658,14,3,278.0,
1652,659,20,4,582.57,0.2
1653,659,50,2,368.18,0.0
1654,659,1,3,728.06,
1655,660,32,1,447.4,0.05
1656,661,60,2,356.51,0.0
1657,661,21,2,648.14,0.0
1658,661,34,2,732.25,0.1
1659,662,39,1,157.85,
1660,662,19,4,416.73,0.05
1661,662,58,3,111.6,0.2
1662,662,2,5,42.92,0.2
1663,663,46,5,594.65,0.2
1664,663,24,2,258.29,0.05
1665,663,36,3,641.25,
1666,663,60,4,387.18,
1667,664,43,4,234.4,0.0
1668,664,25,1,375.89,0.0
1669,664,5,4,740.22,
1670,664,21,5,707.24,0.2
1671,665,51,3,179.24,0.1
1672,666,53,5,323.02,0.05
1673,666,55,4,505.44,0.0
1674,666,33,3,622.56,0.15
1675,667,50,1,365.55,0.1
1676,667,38,5,217.93,
1677,667,38,4,207.88,0.1
1678,667,41,4,41.81,
1679,668,33,4,637.55,0.1
1680,668,20,1,598.94,0.2
1681,669,12,2,123.97,0.1
1682,670,13,3,22.54,0.1
1683,670,58,1,115.57,0.15
1684,670,14,2,279.16,0.05
1685,670,32,2,424.76,0.0
1686,671,59,5,723.31,0.05
1687,671,13,5,21.12,0.2
1688,672,3,1,545.83,0.0
1689,672,42,1,467.37,0.1
1690,672,35,4,469.06,0.05
1691,673,34,1,811.65,
1692,673,5,3,728.97,
1693,673,48,3,508.69,0.15
1694,674,4,4,612.72,0.0
1695,674,38,2,219.72,
1696,674,27,1,679.57,0.0
1697,675,58,5,110.4,
1698,675,17,3,160.45,0.2
1699,676,48,2,494.49,0.15
1700,676,38,1,194.48,0.15
1701,676,7,3,205.07,0.15
1702,677,15,2,161.2,
1703,678,18,3,630.99,0.1
1704,678,51,5,166.54,0.2
1705,678,31,2,186.01,0.0
1706,679,10,2,661.98,0.2
1707,679,59,1,723.25,0.1
1708,680,14,1,259.95,0.05
1709,680,48,5,493.2,0.05
1710,680,46,1,618.53,
1711,681,36,2,567.96,0.2
1712,681,40,2,653.9,0.15
1713,682,24,2,252.2,0.2
1714,682,46,4,556.25,0.2
1715,682,19,2,394.54,0.05
1716,683,33,3,655.27,
1717,683,39,3,163.71,0.2
1718,683,20,5,553.74,0.05
1719,683,8,4,199.68,0.1
1720,684,16,1,457.45,0.2
1721,685,41,4,41.79,0.05
1722,685,39,2,166.66,
1723,685,58,5,120.55,0.0
1724,686,18,1,622.5,0.15
1725,686,49,4,319.24,0.0
1726,686,10,4,591.74,
1727,686,17,2,144.82,0.0
1728,687,13,3,20.76,
1729,687,2,1,43.04,
1730,687,9,1,27.93,0.0
1731,687,5,4,717.43,0.2
1732,688,12,5,129.02,0.15
1733,688,54,2,248.24,0.2
1734,689,22,1,522.29,0.05
1735,689,10,3,660.57,0.1
1736,689,55,1,540.17,0.0
1737,689,55,1,497.06,
1738,690,5,1,749.81,0.05
1739,690,36,4,581.8,0.2
1740,690,41,5,40.38,0.0
1741,691,18,5,624.05,0.15
1742,692,45,3,368.46,0.15
1743,692,18,5,610.53,
1744,693,17,5,148.51,
1745,693,56,2,357.27,
1746,693,19,3,383.16,0.1
1747,694,26,5,780.97,0.0
1748,694,1,2,697.4,0.1
1749,694,34,4,736.71,0.1
1750,695,41,1,41.13,0.0
1751,695,26,3,764.28,0.05
1752,695,4,1,644.99,0.0
1753,696,6,3,500.6,
1754,696,19,2,407.85,0.15
1755,696,48,1,521.87,0.1
1756,697,15,5,165.02,0.2
1757,697,18,5,595.69,
1758,697,50,2,339.52,0.2
1759,698,60,3,341.39,0.2
1760,698,53,2,297.94,0.0
1761,699,50,3,327.64,0.15
1762,700,13,1,21.94,0.0
1763,700,16,2,481.9,0.05
1764,701,19,5,417.23,0.2
1765,702,60,1,355.88,0.05
1766,702,10,3,651.79,0.05
1767,702,35,2,470.99,0.05
